,store_id,uptime_last_hour(in minutes),uptime_last_day(in hours),uptime_last_week(in hours),downtime_last_hour(in minutes),downtime_last_day(in hours),downtime_last_week(in hours)
612,8950409301820724580,775,1,0,724,16,0
613,7863591736472240852,332,22,0,1167,19,0
614,8720357761989598898,40,0,0,3,5,0
615,3557299608514966155,53,0,0,6,6,0
616,1019604210961591619,0,20,0,0,6,0
617,203579134595321677,315,2,0,1184,15,0
618,673229154936580065,54,6,0,5,0,0
619,6150710830392700827,57,3,0,2,3,0
620,3478937946272191427,325,2,0,1174,15,0
621,2847403169862292114,31,0,0,12,5,0
622,8268352865482234759,769,0,0,730,17,0
623,7738559705422502250,51,1,0,8,6,0
624,4197788539591985681,581,10,0,918,7,0
625,8083815008799489135,1428,0,0,71,6,0
626,815627275967566024,55,3,0,4,3,0
627,8485659148100683543,604,11,0,895,6,0
628,9122234953594183574,1427,1,0,72,5,0
629,6393855138573945748,768,0,0,731,0,0
630,3945441938695925496,571,11,0,928,6,0
631,8615198867927056105,0,0,0,0,2,0
632,6140591906088014644,13,2,0,0,3,0
633,7133242594833843971,770,0,0,729,17,0
634,7692838032555156056,357,2,0,1142,15,0
635,55151290366655015,0,0,0,0,2,0
636,1450203922509823592,0,16,0,0,10,0
637,4186126092625522102,0,0,0,0,2,0
638,6700827192863201373,1433,0,0,66,6,0
639,299227269549581664,13,2,0,0,3,0
640,8756957520812511864,49,2,0,10,15,0
641,2790188243792541721,779,0,0,720,0,0
642,5780813717310121743,393,2,0,1106,15,0
643,1631016403623179868,0,3,0,0,0,0
644,8990811386950295397,305,2,0,1194,15,0
645,6116589245105686742,1438,7,0,61,0,0
646,9216608060240292676,768,1,0,731,16,0
647,5383477212520237550,47,3,0,12,3,0
648,5631063694141032107,60,6,0,0,0,0
649,7738034470109474246,47,3,0,12,3,0
650,8749623912306953167,1284,4,0,215,0,0
651,887677403014442528,1428,0,0,71,6,0
652,4936277927121415237,0,14,0,0,10,0
653,4448610765855439068,564,11,0,935,6,0
654,6836033035108373086,1421,16,0,78,15,0
655,234569288492497785,775,1,0,724,16,0
656,1348165316793721419,636,10,0,863,7,0
657,584751489929412132,556,2,0,943,15,0
658,5279170232832428827,1435,0,0,64,6,0
659,5707114606967434560,775,1,0,724,16,0
660,8208813797060980336,1375,0,0,124,7,0
661,5887114744057520370,43,3,0,0,3,0
662,2599475649067501230,54,6,0,5,1,0
663,1278643893148035299,364,2,0,1135,15,0
664,3512974005350486928,1437,0,0,62,6,0
665,4960244948227053133,1426,6,0,73,1,0
666,9211173451848779996,0,18,0,0,6,0
667,2067164734746716745,731,8,0,768,6,0
668,752281089013846258,60,17,0,0,0,0
669,4674224899881959248,52,0,0,7,6,0
670,3419360295103124992,54,16,0,5,15,0
671,3391217351846804188,1429,0,0,70,6,0
672,6489431294482978593,54,0,0,5,6,0
673,3186439736636543527,1430,0,0,69,6,0
674,448492328628553910,1434,0,0,65,6,0
675,8155883240225168501,1283,4,0,216,0,0
676,4966605174073389857,768,0,0,731,17,0
677,6087886175480507340,52,16,0,7,15,0
678,4912020775266070696,772,0,0,727,17,0
679,2524362373133678272,0,0,0,0,0,0
680,6498887499737752417,1437,0,0,62,6,0
681,1825417801525034310,1283,4,0,216,0,0
682,3613694851117232441,1372,0,0,127,7,0
683,690952768266334262,1376,0,0,123,7,0
684,6449099494722666792,586,11,0,913,6,0
685,5912314869414264686,1438,0,0,61,6,0
686,1391578054319204544,634,11,0,865,6,0
687,4319734319707522753,815,0,0,684,17,0
688,4090481524831590900,1129,0,0,370,11,0
689,5707059129682144444,235,2,0,1264,15,0
690,2866836428660074348,1437,0,0,62,6,0
691,2594115075249930979,0,0,0,0,2,0
692,4071913031448196877,0,10,0,0,15,0
693,8478471844472110694,1345,1,0,154,6,0
694,523049297143591344,1432,0,0,67,6,0
695,6312260978612109571,774,0,0,725,17,0
696,9185710811148449966,306,2,0,1193,15,0
697,5984095994339754784,1101,18,0,398,15,0
698,1712278235275382444,239,2,0,1260,15,0
699,3299199489872676166,772,0,0,727,17,0
700,6418821628339996480,772,0,0,727,17,0
701,5357681752363472539,1434,0,0,65,6,0
702,6251702277533981511,51,3,0,8,3,0
703,7948639756958513365,0,0,0,0,1,0
704,9021704785002140475,346,0,0,1153,6,0
705,7037281316468280772,0,0,0,0,2,0
706,6518644166216963647,0,20,0,0,6,0
707,8892632628742932253,30,0,0,12,5,0
708,2571476781076473087,773,0,0,726,0,0
709,8957614279107724771,582,8,0,917,0,0
710,5556620704743447028,1372,0,0,127,6,0
711,7361989448977438530,775,0,0,724,17,0
712,3770336430042470748,356,2,0,1143,15,0
713,2429898146291919515,402,0,0,1097,0,0
714,5668663208996864175,53,3,0,6,3,0
715,7830218091412521629,54,20,0,5,10,0
716,2259299822304943848,1436,7,0,63,0,0
717,3002563977790624247,1433,0,0,66,6,0
718,3164140584655400199,1436,1,0,63,6,0
719,7258872551189940695,775,1,0,724,16,0
720,2102359227516493703,1375,0,0,124,7,0
721,6917905471606886917,56,15,0,3,15,0
722,7049954960452260217,1347,1,0,152,6,0
723,2619296338467852730,312,2,0,1187,15,0
724,6804389613752301838,54,5,0,5,1,0
725,7136624914682454167,0,0,0,0,1,0
726,9090972170317646015,587,11,0,912,6,0
727,5261885258646532685,50,4,0,9,3,0
728,2680650532958055131,1435,0,0,64,6,0
729,4953746467243872212,51,3,0,8,3,0
730,4643583928115726413,694,10,0,805,7,0
731,1849388240019458095,474,11,0,1025,6,0
732,7374835621024359510,583,10,0,916,7,0
733,6958552992876076586,1439,0,0,60,6,0
734,5767579036605507392,1137,0,0,362,11,0
735,3460865388202472641,1430,0,0,69,6,0
736,6582094359147206562,616,10,0,883,7,0
737,5507678232745829789,48,20,0,11,10,0
738,3361278033591045661,310,2,0,1189,15,0
739,3406213355646882913,778,0,0,721,17,0
740,3736020474948612623,1184,15,0,315,2,0
741,7613925694041750584,775,1,0,724,16,0
742,7972220492862956982,564,11,0,935,6,0
743,8502849623777369877,1421,1,0,78,6,0
744,5959131204362887425,1377,0,0,122,7,0
745,9091598463726892679,0,0,0,0,0,0
746,3698023975922519548,58,15,0,1,15,0
747,3196451615340323996,1434,0,0,65,6,0
748,2543587898066870083,560,8,0,939,0,0
749,1030744217790694351,0,0,0,0,2,0
750,8190956604937856935,641,10,0,858,7,0
751,4319847457369554750,564,11,0,935,6,0
752,1306376180873819584,885,4,0,614,6,0
753,219481587825507923,57,3,0,2,3,0
754,5541569550477620896,1419,4,0,80,3,0
755,4740534269615446483,39,0,0,3,5,0
756,4453200001850213794,646,11,0,853,6,0
757,421098262850813416,1437,7,0,62,0,0
758,2219094123661863605,354,2,0,1145,15,0
759,1589868723132088414,1130,0,0,369,11,0
760,8789085811028500642,1428,6,0,71,1,0
761,4079089274955837207,56,3,0,3,3,0
762,732111080654770566,1427,0,0,72,6,0
763,1844746250096089921,769,0,0,730,17,0
764,495872192131912338,236,2,0,1263,15,0
765,3042465185631957721,49,2,0,10,15,0
766,4411773601118000118,662,11,0,837,6,0
767,6808784752574698744,1430,1,0,69,6,0
768,5964200933232420586,1431,0,0,68,6,0
769,3525036210361946574,312,2,0,1187,15,0
770,8552358569457577396,1437,0,0,62,6,0
771,7219400997093143883,53,0,0,6,6,0
772,7506008567511802466,599,11,0,900,6,0
773,2426065873113268109,0,0,0,0,2,0
774,5354461434537750315,54,5,0,5,1,0
775,6521709332044336823,1430,0,0,69,6,0
776,8430834726849408278,301,2,0,1198,15,0
777,7764287629026272070,641,11,0,858,6,0
778,2582708219038444833,0,3,0,0,0,0
779,2862331239181113705,56,3,0,3,3,0
780,5030599329267502189,634,11,0,865,6,0
781,4217851448495228964,767,1,0,732,16,0
782,497720491861994823,320,5,0,1179,12,0
783,6673937918210303628,641,11,0,858,6,0
784,7793988520768291619,6,0,0,7,5,0
785,3771463485782823457,54,4,0,5,2,0
786,8580273057013579487,1439,0,0,60,6,0
787,568283481102428664,775,0,0,724,17,0
788,4421288579483257531,1424,16,0,75,15,0
789,4566431304983148889,1309,1,0,190,7,0
790,1714909675947238649,464,0,0,1035,17,0
791,2906370246630323779,1435,0,0,64,6,0
792,3823987586241023406,743,1,0,756,16,0
793,1438440129937723749,54,3,0,5,3,0
794,819095352994081469,58,7,0,1,0,0
795,6672358313930068568,1438,0,0,61,6,0
796,2666209032810109242,309,2,0,1190,15,0
797,6521240417322624256,1353,1,0,146,6,0
798,5820772308537174327,0,17,0,0,10,0
799,9058354613267166746,1375,0,0,124,7,0
800,2475650598922944667,579,11,0,920,6,0
801,7127159501408290773,57,0,0,2,6,0
802,1254840125994230190,0,0,0,0,0,0
803,4732139104302921271,775,1,0,724,16,0
804,1913159033416889517,1374,0,0,125,7,0
805,1124015659351481418,772,0,0,727,17,0
806,6453972879086835313,52,3,0,7,3,0
807,200167416351454357,58,15,0,1,15,0
808,8586165988377528596,53,6,0,6,0,0
809,2959138085859903490,1376,0,0,123,7,0
810,7599966346464687477,56,5,0,3,1,0
811,2749037103784818563,778,0,0,721,17,0
812,916184387448422638,1430,0,0,69,6,0
813,4207849458368143009,0,0,0,0,2,0
814,3458686109894901608,1417,1,0,82,6,0
815,4141636340392982309,1252,0,0,247,9,0
816,1371849574488074547,58,3,0,1,3,0
817,1371997620756405325,885,10,0,614,0,0
818,7364665232486517015,308,2,0,1191,15,0
819,1287736612225561084,1428,0,0,71,6,0
820,3979734616819094992,623,10,0,876,7,0
821,4819303266845858418,53,15,0,6,15,0
822,8754037299794781932,565,11,0,934,6,0
823,8850787479646852679,775,1,0,724,16,0
824,741582341860926253,1439,0,0,60,6,0
825,7444716675586660524,0,0,0,0,1,0
826,5925908653270249344,0,0,0,0,2,0
827,5015159283312873114,479,11,0,1020,6,0
828,5946972083867051183,576,11,0,923,6,0
829,5159878404342626391,1077,0,0,422,12,0
830,3060741418678840896,317,2,0,1182,15,0
831,6693835398675714278,1429,0,0,70,6,0
832,7722193507131423111,1436,16,0,63,15,0
833,8556921637233741846,1435,0,0,64,6,0
834,7361102123552834037,1347,1,0,152,6,0
835,2123709446545200911,616,11,0,883,6,0
836,9160893453047180543,0,17,0,0,10,0
837,97178307441486002,333,0,0,1166,6,0
838,226384701555673146,616,10,0,883,7,0
839,435085418018390256,53,3,0,6,3,0
840,7919799563790260571,57,3,0,2,3,0
841,7011132323267779050,13,2,0,0,3,0
842,6914747689514833207,0,23,0,0,3,0
843,5704365908807155452,1426,1,0,73,6,0
844,3192652934668828619,1432,21,0,67,10,0
845,6451990592605289918,370,5,0,1129,1,0
846,3054456904754042262,775,1,0,724,16,0
847,1050521747034630519,1438,0,0,61,6,0
848,3747499719140042200,332,2,0,1167,15,0
849,7362792770515105047,1431,1,0,68,6,0
850,2200811824942607177,769,0,0,730,17,0
851,8185596343344179578,644,11,0,855,6,0
852,6064066189457611359,1427,1,0,72,6,0
853,8750077875509858628,43,2,0,0,3,0
854,1356639062004033069,775,1,0,724,16,0
855,5873420561510150431,1126,6,0,373,0,0
856,4743255264227164964,1430,0,0,69,6,0
857,4491819993312601195,947,2,0,552,15,0
858,6447334345695462104,1367,0,0,132,7,0
859,2013561676421083817,1380,0,0,119,7,0
860,8958648822425380516,363,2,0,1136,15,0
861,1580101797067746428,768,1,0,731,16,0
862,4713142533156884849,43,3,0,0,3,0
863,2837852186305332910,1095,18,0,404,15,0
864,4038082880129066347,1131,0,0,368,11,0
865,751852163964670433,54,2,0,5,15,0
866,803265990180573432,581,10,0,918,7,0
867,7294048986593259344,775,1,0,724,16,0
868,4256136510857173014,1430,7,0,69,0,0
869,1237832351878275948,55,7,0,4,0,0
870,660813193985177775,4,0,0,8,1,0
871,1869238669889378147,1436,0,0,63,6,0
872,2343433192993580670,49,15,0,10,15,0
873,3191503606930686973,1198,0,0,301,8,0
874,6122083003778400912,770,0,0,729,17,0
875,2804435898366535856,234,18,0,1265,23,0
876,3324030567183829850,50,5,0,9,1,0
877,5557722306630894210,312,5,0,1187,12,0
878,2650516056461391279,775,1,0,724,16,0
879,6293405985670147657,1411,4,0,88,3,0
880,226072070942895639,775,1,0,724,16,0
881,3072450101185104763,57,20,0,2,10,0
882,4986081097183220101,772,0,0,727,17,0
883,3922988079736481532,770,1,0,729,16,0
884,8719470752573853695,324,2,0,1175,15,0
885,6233736271756057791,313,2,0,1186,15,0
886,4375407253113357692,768,0,0,731,17,0
887,5523391085148600449,1376,0,0,123,7,0
888,6414533977419626526,0,18,0,0,6,0
889,7549938997280081169,1429,0,0,70,6,0
890,4957109032670368344,537,8,0,962,0,0
891,1841819220122241606,9,0,0,3,1,0
892,2441408053249350573,613,11,0,886,6,0
893,219695402222975151,314,2,0,1185,15,0
894,4308716327356326641,773,0,0,726,17,0
895,3186178442210385316,58,3,0,1,3,0
896,2982850244696162903,55,5,0,4,1,0
897,6243878889832386076,587,11,0,912,6,0
898,8991209400382186377,54,4,0,5,2,0
899,5145591169411116218,1377,0,0,122,7,0
900,7306894114896605584,1368,0,0,131,7,0
901,935974959390587892,38,0,0,5,4,0
902,8266393569960240479,551,11,0,948,6,0
903,4873647322106633953,874,11,0,625,6,0
904,6916037338549121180,729,20,0,770,15,0
905,6857135258254265593,56,3,0,3,3,0
906,4161772017643582927,644,11,0,855,6,0
907,1352595710113623376,233,2,0,1266,15,0
908,1195597592963692878,313,2,0,1186,15,0
909,6087083978055560812,1433,1,0,66,6,0
910,6272901838375088552,775,0,0,724,17,0
911,7834232823683467966,1135,6,0,364,0,0
912,1265618319626440838,56,2,0,3,15,0
913,466834410540172344,55,3,0,4,3,0
914,3859463111626099136,777,0,0,722,0,0
915,8452777618327034567,56,3,0,3,3,0
916,3832894647282914485,775,1,0,724,16,0
917,7118921019941583924,55,3,0,4,3,0
918,6630662777571457708,1434,0,0,65,6,0
919,6514029577432232231,1377,0,0,122,7,0
920,7003649883691974790,0,0,0,0,17,0
921,130955237087450280,1439,0,0,60,6,0
922,6530239491569517622,55,15,0,4,15,0
923,4338345080498315675,54,5,0,5,1,0
924,1222535850393860412,1052,5,0,447,6,0
925,7319330480267641891,47,15,0,12,15,0
926,7589827169500497867,768,1,0,731,16,0
927,1533903692306113107,1363,1,0,136,6,0
928,6689623260520570330,1429,1,0,70,6,0
929,5108980723963467503,0,0,0,0,0,0
930,4465184548745789760,1419,1,0,80,6,0
931,6737616692153207290,0,3,0,0,0,0
932,3248965879582094198,1433,0,0,66,6,0
933,5081715036100836729,773,0,0,726,17,0
934,8070722223338266232,1430,16,0,69,15,0
935,4449997582152856966,1419,1,0,80,6,0
936,3390153829311738919,1288,4,0,211,0,0
937,6591749030352608125,368,5,0,1131,1,0
938,5905706931709191245,1434,0,0,65,6,0
939,2494310527535070667,0,0,0,0,1,0
940,3767574309250544663,268,2,0,1231,15,0
941,5400810281617691359,1374,0,0,125,7,0
942,3830830144736939469,53,0,0,6,6,0
943,1222893676877529147,889,8,0,610,0,0
944,8477226174020564716,1376,0,0,123,7,0
945,2518194778748263352,49,20,0,10,10,0
946,2980961008473659402,1433,0,0,66,6,0
947,3165603542422832458,317,2,0,1182,15,0
948,6999761133614228784,771,1,0,728,16,0
949,667833821729270380,58,3,0,1,3,0
950,3886022363052852641,1424,7,0,75,0,0
951,5463331764180716776,1415,6,0,84,11,0
952,3061344743089708812,57,15,0,2,15,0
953,6240774843076437601,1436,0,0,63,6,0
954,2027209964346458699,1432,0,0,67,6,0
955,6799704751597808784,56,3,0,3,3,0
956,4650620284862627501,1176,0,0,323,9,0
957,6885740106641037102,1061,5,0,438,6,0
958,5277571766080786770,1368,0,0,131,7,0
959,6041947650055882306,57,0,0,2,6,0
960,8057204907167274318,775,1,0,724,16,0
961,3259756080377944475,43,5,0,0,0,0
962,8207758013351082541,0,18,0,0,6,0
963,2679124398332312892,1104,0,0,395,9,0
964,4343365755751864239,1303,5,0,196,3,0
965,7811780403049229937,43,3,0,0,3,0
966,461925840980287263,591,10,0,908,7,0
967,5960515524698016488,47,20,0,12,10,0
968,7146859192891703417,1345,1,0,154,6,0
969,750270952748783600,0,0,0,0,1,0
970,2714760176913238454,0,18,0,0,6,0
971,2076194416220430123,775,1,0,724,16,0
972,1038266841183338064,50,5,0,9,1,0
973,5124661901286665930,298,2,0,1201,15,0
974,3958235490145261247,771,1,0,728,16,0
975,7593920064176793423,770,0,0,729,17,0
976,8528312407607344491,60,17,0,0,0,0
977,3063955310568742423,57,7,0,2,0,0
978,986005178164070807,59,5,0,0,1,0
979,2659535035040072426,57,1,0,2,6,0
980,2700861810192743230,344,2,0,1155,15,0
981,3274975949635480151,690,10,0,809,7,0
982,2270781978737349701,569,8,0,930,0,0
983,4242576272961952236,960,11,0,539,6,0
984,616582292964319224,13,2,0,0,3,0
985,2215773843009654110,0,2,0,0,15,0
986,2849133417129379800,55,5,0,4,1,0
987,207146620966629535,403,2,0,1096,15,0
988,7206381619567002665,56,1,0,3,6,0
989,8530628936809393607,484,11,0,1015,6,0
990,247628394492274140,363,5,0,1136,1,0
991,8366349577194256830,1421,16,0,78,15,0
992,4338052572429671405,0,0,0,0,1,0
993,4146890361284182655,308,22,0,1191,19,0
994,4462219569594733796,305,2,0,1194,15,0
995,2526028253610433739,323,2,0,1176,15,0
996,3855456092385652485,0,20,0,0,6,0
997,4147638319038342252,857,9,0,642,0,0
998,5009225373959901596,768,1,0,731,16,0
999,3412174378523973497,1439,0,0,60,6,0
1000,3498075361737969647,0,0,0,0,1,0
1001,5108158250960934003,775,1,0,724,16,0
1002,3735257578617428830,307,2,0,1192,15,0
1003,5812126343451879206,494,11,0,1005,6,0
1004,1117000796123240530,51,15,0,8,15,0
1005,3845007594793691128,49,5,0,10,1,0
1006,7922695432257390169,49,3,0,10,3,0
1007,6961914867439911240,13,2,0,0,3,0
1008,2776552099673652520,1431,7,0,68,0,0
1009,5692403791547114243,322,2,0,1177,15,0
1010,7738012949906578753,232,2,0,1267,15,0
1011,1971607333245639153,1438,1,0,61,6,0
1012,5739845485401709808,771,1,0,728,16,0
1013,4053941272932293138,501,11,0,998,6,0
1014,1925668359834157162,1435,0,0,64,6,0
1015,7963559274370048536,318,2,0,1181,15,0
1016,4296862946067446403,770,0,0,729,17,0
1017,8276601063195163042,57,3,0,2,3,0
1018,2550566020830125139,1433,7,0,66,0,0
1019,4756361864046569544,28,11,0,31,6,0
1020,579468893655914961,1434,0,0,65,6,0
1021,2380841143263286439,1434,0,0,65,6,0
1022,4891207584054151295,620,12,0,879,5,0
1023,930651615304630906,313,2,0,1186,15,0
1024,8075922097288207276,1377,0,0,122,6,0
1025,5856311688745503306,778,0,0,721,17,0
1026,5631841752214948847,1132,0,0,367,8,0
1027,8637317869289237717,48,5,0,11,1,0
1028,8496910712821448478,1438,0,0,61,6,0
1029,2578577599122607800,0,18,0,0,6,0
1030,7169425814577237058,52,3,0,7,3,0
1031,1816215248112665233,1372,0,0,127,6,0
1032,8933646585248067682,59,5,0,0,1,0
1033,5154809280252928084,0,18,0,0,6,0
1034,808938633227012075,1428,16,0,71,15,0
1035,2141998158763226466,762,0,0,737,0,0
1036,6462546161367621216,51,0,0,8,6,0
1037,8568541389938552968,3,0,0,9,5,0
1038,2677415097765332649,1363,5,0,136,0,0
1039,5323869639023492655,1435,16,0,64,15,0
1040,2031469184292562578,775,1,0,724,16,0
1041,4951294527917132374,47,3,0,12,3,0
1042,8233954658295489378,484,11,0,1015,6,0
1043,6677413050879391233,0,0,0,0,0,0
1044,6735523535885162364,43,3,0,0,3,0
1045,2208220409008547336,1120,8,0,379,1,0
1046,5116207495649368965,1431,0,0,68,6,0
1047,8606993479096520533,877,4,0,622,6,0
1048,4074377367930081393,771,1,0,728,16,0
1049,1422431014167366751,660,11,0,839,6,0
1050,2177976958350880069,1373,0,0,126,7,0
1051,4129014816561330607,54,0,0,5,6,0
1052,5727335955215724563,55,3,0,4,3,0
1053,3280015877085264302,608,11,0,891,6,0
1054,5771356199323794208,308,2,0,1191,15,0
1055,4725816009603526095,764,20,0,735,15,0
1056,168921235812740107,324,18,0,1175,23,0
1057,6192677996259677514,590,20,0,909,15,0
1058,860563955861104071,1432,6,0,67,1,0
1059,3851494955760727227,604,11,0,895,6,0
1060,7224362898323979243,1128,0,0,371,9,0
1061,8696038038286752423,502,11,0,997,6,0
1062,5169820018544744097,310,2,0,1189,15,0
1063,4512909604559457010,56,1,0,3,6,0
1064,7977754422962025886,59,5,0,0,1,0
1065,3107437901270453701,55,5,0,4,1,0
1066,5473163136688283346,9,0,0,4,5,0
1067,8986513270859819579,842,4,0,657,6,0
1068,6493387160582322726,53,3,0,6,3,0
1069,5461821923796235392,1370,0,0,129,7,0
1070,3705130235836966700,0,0,0,0,2,0
1071,7945455645770674132,587,11,0,912,6,0
1072,3983096514439153434,312,2,0,1187,15,0
1073,5793938162326382521,767,0,0,732,17,0
1074,7866555864675856310,50,3,0,9,3,0
1075,9168064215912195547,579,8,0,920,0,0
1076,4401603917454685829,1433,6,0,66,1,0
1077,6935725210121631030,1333,3,0,166,4,0
1078,7899691756043177767,311,2,0,1188,15,0
1079,9041196746080750817,1436,0,0,63,6,0
1080,601095860876938851,1258,0,0,241,9,0
1081,6149329214616253955,0,0,0,0,1,0
1082,5219461104801722552,47,5,0,12,1,0
1083,6592481242907585984,559,8,0,940,0,0
1084,2702925541921081675,1424,0,0,75,7,0
1085,8189139484866742253,1418,1,0,81,6,0
1086,7411808757846896118,54,5,0,5,1,0
1087,6661914542832104706,1438,0,0,61,6,0
1088,4599395172955194364,770,1,0,729,16,0
1089,6037050074272178059,587,11,0,912,6,0
1090,865468627764502081,54,1,0,5,6,0
1091,5926125815991804223,55,3,0,4,3,0
1092,3518990827468643381,694,10,0,805,7,0
1093,12554962621156313,871,4,0,628,6,0
1094,7030594696425269456,1015,9,0,484,1,0
1095,7946790431636627927,1429,16,0,70,15,0
1096,7298002708205545583,60,6,0,0,0,0
1097,7189634496735049301,1428,16,0,71,15,0
1098,1427565505000897768,1437,0,0,62,6,0
1099,4197415161025199006,58,3,0,1,3,0
1100,2933733739106941079,56,0,0,3,0,0
1101,5980097341571606340,506,11,0,993,6,0
1102,689240958317491151,770,1,0,729,16,0
1103,7538828005526079906,47,6,0,12,0,0
1104,193219532417572392,1438,0,0,61,6,0
1105,2741837295837673320,50,6,0,9,0,0
1106,8773807999464794658,0,3,0,0,0,0
1107,4727315467264790210,1431,0,0,68,6,0
1108,900977009264996690,1430,0,0,69,6,0
1109,6537307614567953764,0,18,0,0,6,0
1110,5920854274538194496,1432,7,0,67,1,0
1111,3808691522792855844,861,4,0,638,6,0
1112,2237011952430139780,1373,0,0,126,7,0
1113,8890918772413473815,36,0,0,7,4,0
1114,1812517191230394418,1123,3,0,376,6,0
1115,1948635487198749597,636,10,0,863,7,0
1116,544751337026033356,353,2,0,1146,15,0
1117,5020366832659001618,308,2,0,1191,15,0
1118,5869112070855963433,1340,1,0,159,6,0
1119,9135376746703825482,1429,0,0,70,6,0
1120,8238845516718412825,316,2,0,1183,15,0
1121,8642716421544277989,583,10,0,916,7,0
1122,8351938960851279600,978,10,0,521,7,0
1123,7337055476993304985,56,20,0,3,10,0
1124,6840217364823005466,768,1,0,731,16,0
1125,6833466353831334043,1439,0,0,60,6,0
1126,2288615046965733738,663,11,0,836,6,0
1127,111941507920209544,663,11,0,836,6,0
1128,7182721609750608360,0,18,0,0,6,0
1129,3247467178930873213,312,2,0,1187,15,0
1130,6522439880587126670,1419,4,0,80,3,0
1131,7719273265680521560,768,0,0,731,17,0
1132,1795841618784473992,59,3,0,0,3,0
1133,2353662177430675049,767,1,0,732,16,0
